Date,Tweet
2017-04-06 13:43:00,Would be fun to start including NASDAQ DOWJONES S&amp;P500 USequity needmoretimeandresources
2017-04-06 13:36:00,GM still sees 2017 earnings at $6.00 to $6.50 per share: CFO  Business News 
2017-04-06 13:19:00,RT Top10Dad: At age 25 if you invest $25k in an S&amp;P500 index fund at 65 you will have $1.2M.  Is that new car you got after college realâ€_
2017-04-06 13:15:00,US weekly jobless claims total 234000 vs 250000 estimate - CNBC  
2017-04-06 13:15:00,BP Cuts CEO's Maximum Pay by $3.7 Million to Appease Investors - Bloomberg  
2017-04-06 13:15:00,FinancialReview Snap Inc highlights tricky process of deciding S&amp;P500 stock selection myriamrobin reports.  ausbiâ€_
2017-04-06 13:01:00,US futures a fraction higher towards the open: S&amp;P500 +0.12% DJIA +0.11%.
2017-04-06 13:00:00,$JNJ - Johnson &amp; Johnson (JNJ/NYSE/S&amp;P500) - 
2017-04-06 12:58:00,Johnson &amp; Johnson (JNJ/NYSE/S&amp;P500) $JNJ  TV_TradingIdeas
2017-04-06 12:46:00,This market is annoying right now. sideways $aapl $wmt $s nasdaq dow s&amp;p500 cboe
2017-04-06 12:45:00,U.S. weekly jobless claims post largest drop in almost two years  Business News 
2017-04-06 12:42:00,Congressional Clock Running Out on Repealing Obama's Late Rules - Bloomberg  
2017-04-06 12:32:00,Here's an app to compute the Urysev's Condition of the S&amp;P500 stocks fintech  
2017-04-06 12:02:00,Unilever promises cash to shareholders after rebuffing Kraft approach  Business News 
2017-04-06 11:57:00,That morning we traded by following our own strategies and made some great returns on dax &amp; ibex.NOW are lookingâ€_ 
2017-04-06 11:56:00,Stock futures edge up day after Fed-sparked Wall St. reversal  Business News 
2017-04-06 11:46:00,RT Deslack: yours_heidi Definitely not Vanguard nor S&amp;P500. Trading account for Bursa Malaysia counters. Think anything that exposes theâ€_
2017-04-06 11:44:00,RT Nobears_Nobulls: S&amp;P500 futures: Short term technical pattern remains bearish - Natixis  
2017-04-06 11:44:00,RT CarlyleFX: S&amp;P500 futures: Short term technical pattern remains bearish â€“Â Natixis 
2017-04-06 11:43:00,Past five years S&amp;P500 earnings per share revisions: 2016: $124&gt;$95 2015: $148&gt;$87; 2014: $120&gt;$102; 2013: $108&gt;$100; and 2012: $93&gt;$87
2017-04-06 11:43:00,Can you do a thread on this pls? Can we access Vanguard or S&amp;P500 with Maybank trading account? 
2017-04-06 11:36:00,Don't like the proposed border tax? House GOP is changing it - Washington Post  
2017-04-06 11:28:00,Stocks do U-turn after Fed cites high prices  via USATODAYJust buy S&amp;P500 ETF....
2017-04-06 11:14:00,A set &amp; forget automated Forex solution with free FX copy trading - S&amp;P500 futures: Short term technical patterâ€_ 
2017-04-06 11:07:00,RT FXstreetNews: S&amp;P500 futures: Short term technical pattern remains bearish - Natixis 
2017-04-06 11:06:00,S&amp;P500 futures: Short term technical pattern remains bearish - Natixis 
2017-04-06 11:02:00,Flood of U.S. Oil to Asia Comforts Tanker Market Trashed by OPEC - Bloomberg  
2017-04-06 10:49:00,S&amp;P500 volume remains low in 2017=traders/investors r losing interest. Need volume above S&amp;P500 Futures 2380 or 230â€_ 
2017-04-06 10:47:00,S&amp;P500 in the cloud (Ichi) but a rebound is possible unless rupture of 2342 2336 and 2320 (lows and closes). 
2017-04-06 10:46:00,RT TV_TradingIdeas: SELL S&amp;P500 AND DOWJONES FOR A BIG FALL $SPX 
2017-04-06 10:42:00,Leading Traderâ€™s Rastani is bullish on USD &amp;Â S&amp;P500  
2017-04-06 10:30:00,The list of women who currently hold CEO positions at S&amp;P500 companies NotBad though only 5.8% 
2017-04-06 10:30:00,Fed and Trump signals give stocks double trouble - Reuters  
2017-04-06 10:27:00,SPY / $SPX / S&amp;P500 - declining to 23\u2026 $SPY 
2017-04-06 10:27:00,RT B_St: Looking for low cost offshore exposure? Have a look at the CoreShares S&amp;P500 ETF on EasyEquitiesinvestments junkstatus 
2017-04-06 10:10:00,Former Barclays traders acquitted in UK's fourth Libor trial  Business News 
2017-04-06 09:53:00, Is it the start of a bear market? NASDAQ NYSE DJIA S&amp;P500 marketwatch
2017-04-06 09:42:00,Deutsche Bank not thinking about mergers has other things to do: CEO  Business News 
2017-04-06 09:32:00,RT EightyNineWaves: S&amp;P500. Triangle?89Waves EightyNineWaves EWA ELLIOTTWAVE sp500 us500 forecast _’___»__________ _ê___°_»_¸_· 
2017-04-06 09:17:00,RT weygand_gmt: Ackman. Drawdown ok but he is still better as the S&amp;P500 on the long-term 
2017-04-06 09:14:00,BlackRock sees Singapore office market improving as supply tapers  Business News 
2017-04-06 09:00:00,S&amp;P500. Triangle?89Waves EightyNineWaves EWA ELLIOTTWAVE sp500 us500 forecast _’___»__________ _ê___°_»_¸_· 
2017-04-06 08:18:00,Global stocks mostly lower as markets await Trump-Xi summit - Washington Post  
2017-04-06 08:18:00,European markets lower after Fed minutes Draghi speech; Pearson falls 7% - CNBC  
2017-04-06 07:50:00,SFAletomeh Pretty crazy! Did you see how much reforming the H1B visa could negatively effect the S&amp;P500? 
2017-04-06 07:31:00,7-Eleven operator to buy U.S. stores from Sunoco for $3.3 billion  Business News 
2017-04-06 07:13:00,Asian stocks waver investors on knife edge for Trump-Xi meeting - Reuters  
2017-04-06 06:50:00,Bearish price action in S&amp;P500 futures last night will put pressure on equity markets today. Bonds in favor + keep an eye on precious metals
2017-04-06 06:43:00,RT InvestingStockz: S&amp;P 500 Bull Flag Is Waving - 
2017-04-06 06:39:00,Asian stocks mostly lower as region awaits Trump-Xi meeting - WHIO 
2017-04-06 06:34:00,Japanese retailer Seven &amp; i to buy Sunoco assets for $3.3 billion  Business News 
2017-04-06 06:23:00,Ford to launch two green cars electrify 70 percent of vehicles in China  Business News 
2017-04-06 06:15:00,Twitter creates 'lite' version for data-starved users  Business News 
2017-04-06 06:09:00,Asian Stocks Mostly Lower as Region Awaits Trump-Xi Meeting - New York Times  
2017-04-06 06:09:00,CLOSING BELL: Early rally fades away on Wall Street - Newton Kansan  
2017-04-06 05:56:00,RT fdaxbaby: MrTopStep Shorting S&amp;P500 be like. 
2017-04-06 05:33:00,RT BNPPIP_com: Can we beat the S&amp;P500 ? SmartBeta Factorinvesting THEAM  
2017-04-06 04:44:00,S&amp;P500 indecision in March ended month almost where it started. Is currently 11.5% above 20mo moving ave $SPY $SPXâ€_ 
2017-04-06 04:44:00,Gary Cohn supports splitting lending and investment banks: Bloomberg  Business News 
2017-04-06 04:29:00,FREE Chart of the Day Apr5  S&amp;P500 $SPX $SPY $ES_F stocks futures $$ 
2017-04-06 04:29:00,Asian markets mostly in the red with Trump-Xi meeting eyed - CNBC  
2017-04-06 03:58:00,AIMM's Space News Daily is out!  Stories via johbugger mindful_space s_p500
2017-04-06 03:41:00,P500 off on Style Genie's Suprise Me-Premium box. Y u do dis now when I have to save so I could have something to spend when I get home? _Ÿ˜”
2017-04-06 03:30:00,    S&amp;P500 to 2750? Looking at 100 years of data on $GLD and $SP500 .. $JNUG $JDST $GC_F $GDX $GDXJ $SPX $SPY $SP_F
2017-04-06 03:30:00,   S&amp;P500 to 2750? Looking at 100 years of data on $GLD and $S&amp;P500 .. $JNUG $JDST $GC_F $GDX $GDXJ $SPX $SPY $SP_F
2017-04-06 03:14:00,U.S. judge to name former FBI director to oversee Takata restitution funds  Business News 
2017-04-06 02:42:00,Trade Setup: Dow S&amp;P500 post biggest 1-day reversal in 14 months
2017-04-06 02:29:00,Snap Inc highlights tricky process of deciding S&amp;P500 stock selection  Sydney News
2017-04-06 02:24:00,JudyHilburn2 Most psychopaths r their own worst enemies He'd be worth ~$10B today if he'd put dad's _Ÿ’°_Ÿ’°_Ÿ’° loan in S&amp;â€_ 
2017-04-06 02:19:00,Trump and Xi Could Break the System - Bloomberg  
2017-04-06 02:17:00,Australian regulator sues Apple alleging iPhone 'bricking'  Business News 
2017-04-06 02:00:00,RT DunBiken: Can still k.i.s.s. &amp; go beyond s&amp;p500. Good point; index now tech heavy. In '07 was bank heavy. So I agree that you need moâ€_
2017-04-06 01:52:00,Can still k.i.s.s. &amp; go beyond s&amp;p500. Good point; index now tech heavy. In '07 was bank heavy. So I agree that yâ€_ 
2017-04-06 01:41:00,Bezos is selling $1 billion of Amazon stock a year to fund rocket venture  Business News 
2017-04-06 01:34:00,Want to know if your local Payless ShoeSource store is closing? - MarketWatch  
2017-04-06 01:13:00,Track Flaws Are Focus of Penn Station Derailment Inquiry Official Says - New York Times  
2017-04-06 01:12:00,Global Markets 04/06:DJIA: +14ptsS&amp;P500: +4ptsHANG SENG:  -127ptsNIKKEI: +149(now)DAX: +13ptsCAC40: +29ptsPSEi: -18ptsMorningABC
2017-04-06 00:59:00,Global Markets 04/05:DJIA: -41ptsS&amp;P500: -7ptsHANG SENG: +139ptsNIKKEI: -169(now)DAX: -64ptsCAC40: -9ptsPSEi: +137ptsMorningABC
2017-04-06 00:57:00,Wednesday's Biggest Winners and Losers in the S&amp;P500 
2017-04-06 00:53:00,Asia stocks slip investors on edge for Trump-Xi meeting  Business News 
2017-04-06 00:40:00,ASIA OPEN: Risk sentiment dampened by FOMC minutes - Nasdaq 
2017-04-06 00:40:00,How Jeff Bezos will apply the lessons learned at Amazon to space travel - CNBC  
2017-04-06 00:25:00,VIX etn $VXX sets all time low before closing up over 3% on heavy upside volume S&amp;P500 VIX Short-Term Futures Index 
2017-04-06 00:08:00,Overnight Energy: Groups sue to force EPA to regulate pesticide - The Hill  
2017-04-05 23:58:00,S&amp;P500 $SPX  TV_TradingIdeas
2017-04-05 23:22:00,Norwegian Air adds budget transatlantic flights from two U.S. airports  Business News 
2017-04-05 23:11:00,allstarcharts S&amp;P500 is conveniently covered by some shiny surface....))
2017-04-05 23:09:00,Cisco CEO nominated to bring tech chops to BlackRock board  Business News 
2017-04-05 22:55:00,Signs point away from Trump labeling China currency manipulator  Business News 
2017-04-05 22:24:00,Kaepernick7 I learned to tape read the S&amp;P500 ala Jesse Livermore and candles for currencies. No other way to trade currencies like me....
2017-04-05 22:17:00,Nasdaq Comp and S&amp;P500 ended up doing Bearish Engulfing Candles which could mean weakness short term.
2017-04-05 22:16:00,Airbus Boeing close in on Qantas' ultra-long haul dream  Business News 
2017-04-05 22:10:00,Shame DOW &amp; S&amp;P500 couldn't hold highs but key thing is Support from 8 days ago to hold.
2017-04-05 22:04:00,After weak March sales concerns rise over U.S. auto market outlook  Business News 
2017-04-05 21:59:00,Wall Street falls as Fed minutes reverse earlier rally - Reuters  
2017-04-05 21:52:00,Woe be unto the journalist who tries to identify causes of daily StockMarket swings. investing dowjones S&amp;P500 nasdaq
2017-04-05 21:49:00,SELL S&amp;P500 AND DOWJONES FOR A BIG FALL $SPX 
2017-04-05 21:27:00,3 Advantages Wal-Mart Has Over Amazon - Motley Fool  
2017-04-05 21:27:00,FCC FTC Chairs Defend Privacy Rules Rollback - Multichannel News  
2017-04-05 20:57:00,WALLSTREET was falling dramatically after the report DOW Jones deleted 230 PIPS S&amp;P500 280. Also the German DAX was falling.
2017-04-05 20:54:00,Here Are All The Advertisers Fleeing Bill O'Reilly's Show - Huffington Post  
2017-04-05 20:39:00,JPMorgan shareholders to vote again on separate chairman and CEO  Business News 
2017-04-05 20:05:00,China court orders Samsung to pay $11.6 million to Huawei over patent case: local media  Busâ€_ 
2017-04-05 19:48:00,The future of net neutrality in Trump's America - Washington Post  
2017-04-05 19:43:00,From more than +1% to -0.x% now S&amp;P500 &amp; DOW  $SPX $DJI 
2017-04-05 19:33:00,RT MarkDittli: To get to fair value the S&amp;P500 needs to drop by 50%: Value Investor James Montier on FuW_News cc valuewalk
2017-04-05 19:33:00,To get to fair value the S&amp;P500 needs to drop by 50%: Value Investor James Montier on FuW_News cc valuewalk
2017-04-05 19:26:00,Towards the end of the US session: S&amp;P500 +0.33% DJIA +0.25% Nasdaq -0.13%. SPI futures +0.27% $AUDUSD 0.7578.
2017-04-05 19:20:00,Exclusive: Rockwell to win EU approval for B/E Aero takeover - sources  Business News 
2017-04-05 19:10:00,Trading Performance on future emini S&amp;P500. April 5 2017. Net Profit: +$83750 (+0.83%). IÂ´m come back to futuresâ€_ 
2017-04-05 19:05:00,Leon Cooperman seeks appeal that could end SEC insider trading case  Business News 
2017-04-05 18:46:00,Most Fed policymakers see change to balance sheet policy 'later this year': minutes  Businesâ€_ 
2017-04-05 18:43:00,The Fed wants to start shrinking its $4.5 trillion balance sheet later this year - Business Insiderâ€_ 
2017-04-05 18:43:00,Nivea really thought its 'White Is Purity' ad was a good idea - New York Post  
2017-04-05 18:42:00,S&amp;P just got a bit more expensive. Worth waiting for USD/NOK to come down to around 845? I think it will happen soâ€_ 
2017-04-05 18:33:00,Boeing Selects Plano Texas Site for Global Services Headquarters  Boeing
2017-04-05 18:16:00,1Q17 Energy Sector Roundup: Winners and Losers - A roundup of the first quarter performance of the S&amp;P500 energ... 
2017-04-05 18:15:00,RT topdowncharts: Early days but looks like an upside breakout from the Bullish Flag on the S&amp;P500:  $SPX $SPY httâ€_
2017-04-05 18:14:00,Early days but looks like an upside breakout from the Bullish Flag on the S&amp;P500:  $SPX $SPY 
2017-04-05 18:09:00,Fed Favors Plan to Start Shrinking Balance Sheet Later in 2017 - Bloomberg  
2017-04-05 17:39:00,  Watch for ProShares Ultra S&amp;P500 to Potentially Pullback After Gaining 1.23% Yesterdaystâ€_
2017-04-05 17:39:00,  ProShares Ultra S&amp;P500 Set to Possibly Pullback After Yesterday's Rally of 1.23%stocks â€_
2017-04-05 17:36:00,Vivendi tells EU it may control Telecom Italia after shareholder meeting: sources  Businessâ€_ 
2017-04-05 17:36:00,Solid ADP data propels Wall Street rally; Nasdaq at new high - Reuters  
2017-04-05 17:36:00,Thousands of Uber Lyft drivers fail new background checks - The Boston Globe  
2017-04-05 17:25:00,Boeing forms venture group invests in two tech startups  Business News 
2017-04-05 17:24:00,Since March 9th 2009 the market (S&amp;P500 index) is up 249% so what to do to address risk going forward-solution here 
2017-04-05 17:15:00,RT swimdicators: Where Might the Market Go From Here? 3 Scenarios to Ponder:  
2017-04-05 17:03:00,Taser Is Giving Body Cameras to Any Cops Who Want Them - Bloomberg  
2017-04-05 17:03:00,Boeing and JetBlue just invested in a tiny electric-jet startup that could revolutionize air travel - Businessâ€_â€_ 
2017-04-05 16:30:00,Steve Bannon removed from National Security Council - Washington Examiner  
2017-04-05 16:30:00,The S&amp;P500 contains the 500 leading companies of USequities. On March 20th GuessWho joined its prestigious ranks!â€_ 
2017-04-05 16:14:00,TASER changes name in shift to software services for police  Business News 
2017-04-05 16:00:00,Can we beat the S&amp;P500 ? SmartBeta Factorinvesting THEAM  
2017-04-05 15:45:00,Here's an app for synthetising Financial Statements of the S&amp;P500 stocks fintech  
2017-04-05 15:43:00,VW's Audi and Porsche to join forces on vehicle development  Business News 
2017-04-05 15:36:00,S/o to the guard who tried to sell a water bottle suppsedly drunken by lauren lol P500?? Anona 727TourManila
2017-04-05 15:36:00,New: Where Might the Market Go From Here? 3 Scenarios to Ponder 
2017-04-05 15:15:00,Update: S&amp;P500: Piercing Pattern gives results - Week candle GREEN stocks NYSEâ€_ 
2017-04-05 15:02:00,Swiss making progress in 1MDB case despite Malaysia's silence: top prosecutor  Business News 
2017-04-05 15:02:00,Uncertainty vs risk: S&amp;P500 volatility since 1929  Economics ?
2017-04-05 15:02:00,Dow and S&amp;P500 both rally +.7% on strong jobs data waiting to see if FOMC minutes at 2pm boost or stifle today's gains
2017-04-05 14:59:00,S&amp;P500 Up again to 2.4K? FED minutes today and Job numbers on Friday will give a more clear path. Rates will be onâ€_ 
2017-04-05 14:50:00,AP FACT CHECK: Trump errs in describing Obama stimulus - Washington Post  
2017-04-05 14:50:00,Trump's Gifts to China - New York Times  
2017-04-05 14:45:00,Where Might the Market Go From Here? 3 Scenarios to Ponder 
2017-04-05 14:35:00,hedgefunds trailing 12-month Sharpe ratio beats S&amp;P500. And an article actually highlights it. WondersNeverCease 
2017-04-05 14:19:00,Amazonâ€™s market cap is greater than 35% of the entire S&amp;P500 retail industry group
2017-04-05 14:16:00,The stock market doesn't think Trump will deliver on one of his biggest economic promises - Business Insiderâ€_ 
2017-04-05 14:12:00,Chatter that the PE firms FED ECB &amp; BOJ will be bidding to take the entire S&amp;P500 private!
2017-04-05 14:08:00,RT carlcarrie:  A robust framework for knowledge extraction from disparate jointly informative datasets... &amp; predict S&amp;P500 
2017-04-05 14:08:00,The EQUITIES are going to Pluto ... DOW Jones added over 150 POINTS since NYSE opening bell S&amp;P500 is back at 2370 points now.
2017-04-05 13:42:00,Toshiba's Westinghouse fired chairman two days before bankruptcy filing - Reuters  
2017-04-05 13:42:00,Victory for parents! Amazon to refund $70M of in-app purchases made by kids - Digital Trends  
2017-04-05 13:41:00,Shares of Acuity Brands _Ÿ“‰ down 1.1% to lead _Ÿ‡º_Ÿ‡¸ S&amp;P500's early laggards  MARKETWATCH
2017-04-05 13:41:00,CarMax shares pick 2.8% in early trade to lead _Ÿ‡º_Ÿ‡¸ S&amp;P500 gainers  MARKETWATCH
2017-04-05 13:21:00,RT June_Street: Like this S&amp;P500 shareholder return origin decomposition chart especially the 10 year bar.[source= 2017 MKC investor daâ€_
2017-04-05 13:21:00,US VC performance is beating the S&amp;P500 
2017-04-05 13:09:00,Wall Street set to open slightly higher on strong ADP data  Business News 
2017-04-05 13:07:00,BANG! Another big month for job creation in March ADP says - CNBC  
2017-04-05 13:07:00,Nivea's 'White Is Purity' ad campaign didn't end well - Washington Post  
2017-04-05 13:04:00,Brent crude oil hits one-month high near $55 on tighter supplies  told you so still long WTI US10Y &amp; S&amp;P500
2017-04-05 13:03:00,alanbahr FredKiesche It's a pre-order model of funding: 
2017-04-05 12:59:00,FredKiesche What's P500
2017-04-05 12:55:00,U.S. private sector adds 263000 jobs in March: ADP  Business News 
2017-04-05 12:50:00,Like this S&amp;P500 shareholder return origin decomposition chart especially the 10 year bar.[source= 2017 MKC inveâ€_ 
2017-04-05 12:49:00,stockmarket tradingpsychology S&amp;P500 NASDAQ swingtrading Focus on capital protection and risk management throâ€_ 
2017-04-05 12:33:00,Global Dry Ice Machine Market 2017 â€“ Cold Jet IceTech Karcher ASCO Group Artimpex nv - DailyDemocratNewsâ€_ 
2017-04-05 12:27:00,The strong U.S. ADP NON-FARM Payrolls is supporting DOLLAR. EUR/USD and GOLD under pressure USD/JPY DOW S&amp;P500 are BULLISH.
2017-04-05 12:20:00,Monsanto's profit jumps 28.7 percent  Business News 
2017-04-05 12:06:00,22:35 JST live on Tokyo MX my interview with Shimizu san about S&amp;P500 and the next trading idea. Also here:  
2017-04-05 11:59:00,FACT CHECK: Trump's Claim That The 2009 Stimulus Built Nothing - NPR  
2017-04-05 11:58:00,RT OfficialTipTV: Bullish on S&amp;P500 â€“Â FuturesTechs  
2017-04-05 11:56:00,Bullish on S&amp;P500 â€“Â FuturesTechs  
2017-04-05 11:47:00,Wells Fargo's aggressive sales tactics hit small firms: WSJ  Business News 
2017-04-05 11:43:00,Everyone's posting post this if your mom has FB blah blah get P500 but my mom is on an opposite timezone so does it still count if I do it
2017-04-05 11:26:00,Even Under Trump a U.S. Coal Giant Plots Cautious Comeback Plan - Bloomberg  
2017-04-05 10:53:00,Asian stocks drift sideways as Trump-Xi meeting approaches - Business Insider  
2017-04-05 10:20:00,Global Markets -- No big bets ahead of Trump-Xi meeting; oil metal prices firm - Reuters  
2017-04-05 10:08:00,EU clears ChemChina takeover of Syngenta with conditions  Business News 
2017-04-05 09:47:00,Swiss now in touch with Dutch over Credit Suisse case: AG  Business News 
2017-04-05 09:39:00,The cumulative returns of Evolved Enterprise eclipsed the S&amp;P500 by 1400% 
2017-04-05 09:30:00,Emerging Markets vs Oil vs S&amp;P500  15yr - Monthly $EEM $CL_f $SPXEmergingMarkets oil stocks 
2017-04-05 09:13:00, A robust framework for knowledge extraction from disparate jointly informative datasets... &amp; predict S&amp;P500 
2017-04-05 09:11:00,RT UncannyTristan: W A T C HAteneo Blue Repertory's 25th Anniversary Concert - CompanyCallApril 8 3pm &amp; 8pm  UP Cine AdarnaTickets:â€_
2017-04-05 09:08:00,Boeing Forms New Innovation Cell; Invests in Tech Companies Upskill Zunum Aero  Boeing
2017-04-05 08:59:00,JPMorgan softens tone on Brexit jobs warning  Business News 
2017-04-05 08:24:00,S&amp;P500 Technical:Major trend channels obviously up intermediate channels downexpecting to decrease and hit 2280 lâ€_ 
2017-04-05 08:08:00,Global Stocks Advance on China Rally; Rand Climbs: Markets Wrap - Bloomberg  
2017-04-05 08:08:00,Bertha has surfaced now let's dive into tolls traffic - Seattle Times  
2017-04-05 07:31:00,RT JoelKruger: S&amp;P500 outlook interesting at current levels as per LMAX technicals. Full FX coverage â_¡ï¸è  SPX500 $â€_
2017-04-05 07:30:00,S&amp;P500 outlook interesting at current levels as per LMAX technicals. Full FX coverage â_¡ï¸è  
2017-04-05 07:02:00,Dollar pressured ahead of Trump-Xi summit North Korea concerns - Reuters  
2017-04-05 06:19:00,Find the market sectors that are outperforming S&amp;P500 NASDAQ then find the strongest stocks and pounce when yourâ€_ 
2017-04-05 06:06:00,LNG producers turn to trading risk taking to maintain market share  Business News 
2017-04-05 05:35:00,RT GoldMinersETFs: Elliott Wave Counts For Gold S&amp;P500 And GDX | Gold Eagle 
2017-04-05 05:23:00,TrumpCare Is Back: Dow Inches Ahead As Pivot To Tax Cuts Is Put On Hold - Investor's Business Dailyâ€_ 
2017-04-05 05:17:00,Exclusive: China's Great Wall Motor eyes plant in Mexico states hit by Trump - sources  Busiâ€_ 
2017-04-05 04:42:00,RT Class_Limited: 55% of voters opted for iShares S&amp;P500. Were they right? Hit the link &amp; download the report to find out. 
2017-04-05 04:41:00,Elliott Wave Counts For Gold S&amp;P500 And GDX | Gold Eagle 
2017-04-05 04:17:00,U.S. regulator fines Credit Suisse unit adviser over improper investments  Business News 
2017-04-05 04:03:00,Monthly S&amp;P500 chart with ichimoku cloud 1970-2017. Green cloud is good. Bitcoin buy and hold look the same in 20â€_ 
2017-04-05 03:50:00,U.S. office vacancy rate flat in first quarter: Reis  Business News 
2017-04-05 03:46:00,Is Trump wise to take on China over trade? - BBC News  
2017-04-05 03:44:00,Daily...  kmaforum.com KMA warez forex forex priceaction EURUSD GBPUSD AUDUSD USDJPY S&amp;P500 GOLD OIL
2017-04-05 02:39:00,Seattle tunnel among world's biggest takes step toward completion - AOL  
2017-04-05 02:39:00,White House studying carbon tax value-added tax: report - The Hill  
2017-04-05 02:34:00,RT 361Capital: Brutal day for Retail stocks as this list of the worst performers in the S&amp;P500 shows. $XRT $RTH 
2017-04-05 02:28:00,55% of voters opted for iShares S&amp;P500. Were they right? Hit the link &amp; download the report to find out.â€_ 
2017-04-05 02:06:00,Fox serves up a fetid reminder that when you're a star you can still do anything - Washington Postâ€_ 
2017-04-05 01:19:00,RT topdowncharts: Seasonality may be the thing that makes or breaks the S&amp;P500 on the next move:   $SPX $SPY 
2017-04-05 01:14:00,Global Markets 04/04:DJIA: +39ptsS&amp;P500: +1ptsHANG SENG: +149ptsNIKKEI: +25(now)DAX: +25ptsCAC40: +15ptsPSEi: +104ptsMorningABC
2017-04-05 01:12:00,Seasonality may be the thing that makes or breaks the S&amp;P500 on the next move:   $SPX $SPY 
2017-04-05 01:08:00,Wed Apr 5th 2017 Global Strategy Update (i) S&amp;P500 bounced off 2350 support &amp; put in moderate rally to cls +0.1% 2360.16  - 2370/80 key onâ€_
2017-04-05 01:06:00,RT topdowncharts: VIDEO: S&amp;P500 Bull flag is waving...   $SPX $SPY
2017-04-05 00:47:00,RT haditaheri: Bearish call on 10 year Treasury yields. (Also bearish call on S&amp;P500 $spx $spy.) 
2017-04-05 00:31:00,Bearish call on 10 year Treasury yields. (Also bearish call on S&amp;P500 $spx $spy.) 
2017-04-05 00:18:00,psychology tradingpsychology stocks stockmarket S&amp;P500 tradingIt is most important that you protect your own confidence as a trader
2017-04-04 23:53:00,VIDEO: S&amp;P500 Bull flag is waving...   $SPX $SPY
2017-04-04 23:20:00,Samsung to ride soaring chip profits in first quarter Galaxy S8 aura in 2017  Business News 
2017-04-04 23:20:00,Apple aims for more control less cost as it accelerates in chip design  Business News 
2017-04-04 22:45:00,Here's an app to measure the Value at Risk of the S&amp;P500 stocks fintech  
2017-04-04 22:36:00,We launched DXCTechnology (born from HPE ES + CSC merger)! NYSE: DXC S&amp;P500...short clip of us ringing the bell 
2017-04-04 22:15:00,IRS will use private debt collectors but warns of potential scams - CNNMoney  
2017-04-04 22:12:00,GM's German-made Buick highlights risks from trade policy  Business News 
2017-04-04 21:41:00,Trump considers value-added carbon taxes as part of tax code overhaul - Chicago Tribune  
2017-04-04 21:17:00,RT KennethLFisher: People talk of a TrumpTrade. Hereâ€™s a fun exercise. Guess which is the S&amp;P500? Iâ€™ll tweet the answer later. 
2017-04-04 21:08:00,Payless seeks bankruptcy court protection 400 stores to close - USA TODAY  
2017-04-04 21:06:00,Brutal day for Retail stocks as this list of the worst performers in the S&amp;P500 shows. $XRT $RTH 
2017-04-04 20:23:00,ChopperKelly1 Nice work! Here's the P500 lowdown 
2017-04-04 20:09:00,New York's top court rejects Facebook search warrant challenge  Business News 
2017-04-04 19:59:00,Tax Reforms in Focus - Nasdaq 
2017-04-04 19:31:00,Into the last hr of trade in the US: S&amp;P500 -0.03% DJIA +0.07% Nasdaq -0.12%. SPI futures +0.33%. $AUDUSD 0.7562.
2017-04-04 18:38:00,RT TheDomino: After PowerLunch story on high short interest MelissaLeeCNBC asked me about other S&amp;P500 names on list.Here you go!(datâ€_
2017-04-04 18:36:00,After PowerLunch story on high short interest MelissaLeeCNBC asked me about other S&amp;P500 names on list.Here youâ€_ 
2017-04-04 18:34:00,GlobalProTrader TheBubbleBubble esmail_afsah The S&amp;P500 has only had 1 down quarter in 17 quarters since March 2013.
2017-04-04 18:32:00,Oil rises near one-month high; U.S. crude stocks seen down  Business News 
2017-04-04 18:19:00,Richmond Fed President Lacker says he was involved with Medley leak announces immediate resignation - CNBCâ€_ 
2017-04-04 18:07:00,Which came first the chicken or the egg or crude oil or s&amp;p500?
2017-04-04 17:46:00,Dimon's Annual Letter: Key Takeaways on Brexit Tech and Taxes - Bloomberg  
2017-04-04 17:46:00,Fed's Lacker leaves U.S. central bank over role in Medley leak  Business News 
2017-04-04 17:25:00,Exxon in talks to expand into Brazil: WSJ  Business News 
2017-04-04 17:15:00,Retailers at bottom of S&amp;P500: $GAP RalphLauren Coach Macys &amp; others. Suspense re SEARS--no guarantee will remain going concern ^KO
2017-04-04 17:04:00,I love the way our portfolio performance curve and S&amp;P500 performance curve are dancing now we are on top bb! SP500 StockTrading
2017-04-04 16:59:00,3M Company (MMM/NYSE/S&amp;P500) -  
2017-04-04 16:36:00,The Latest: Ryan confirms talks underway on health care bill - KRMG  
2017-04-04 16:12:00,Liberty Interactive to drop 'tracking stock' structure in complex deal  Business News 
2017-04-04 16:03:00,Dalbar: Fund investors got 3.7%/yr over 30 years thru 2015 compared w 10.4%/yr S&amp;P500  Investing WealthManagement 
2017-04-04 15:48:00,RT UPBOptionMil: S&amp;P500 futures 
2017-04-04 15:34:00,Peabody makes fresh U.S. stock debut after bankruptcy exit  Business News 
2017-04-04 15:22:00,Office supplies retailer Staples explores sale: source  Business News 
2017-04-04 15:16:00,BMW pulls advertising from Fox News' 'O'Reilly Factor'  Business News 
2017-04-04 15:16:00,DanielVaughan Look at how the S&amp;P500 has changed since '90Ask which companies truly leverage technology + data tâ€_ 
2017-04-04 14:54:00,Banks tech stocks lead Wall Street lower; Trump-Xi meet eyed - Reuters  
2017-04-04 14:54:00,White House officials offer change to health care bill - Austin American-Statesman  
