text,date
"$MSFT:US  UEM Group, Microsoft in cloud-based digital drive #MICROSOFT CORP  https://t.co/z5nHvy0a3Q #SP500",14/03/2017 07:11
$KO:US Coca-Cola Malaysia to invest RM500m in plant expansion #COCA-COLA CO  https://t.co/XdCASxtW7k #SP500,14/03/2017 07:11
$DIS:US Dow Stock Disney Returns Like A Jedi Near Buy Zone: Investing Action Plan #WALT DISNEY  https://t.co/zTXmIy8iFL #SP500,14/03/2017 07:10
$VZ:US Verizon sought $925 million penalty for Yahoo's lax security #VERIZON COMMUNICATIONS INC  https://t.co/g1e9vPVd8E #SP500,14/03/2017 07:10
$BA:US Boeing's newest plane is also its biggest headache #BOEING CO  https://t.co/X4nDmIWWQs #SP500,14/03/2017 07:10
"$GOOG:US $8.5M Google Privacy Deal Improper, Ninth Circ Told #GOOGLE INC  https://t.co/SKHmgNrMC5 #SP500",14/03/2017 07:10
"$XOM:US At Exxon, Rex Tillerson allegedly used alias email to discuss climate change #EXXON MOBIL CORP  https://t.co/fscj3hoH3T #SP500",14/03/2017 07:09
"$GS:US  Singapore bans ex-Goldman banker Leissner, seeks bar on others #GOLDMAN SACHS GROUP INC  https://t.co/HCZ21HkimE #SP500",14/03/2017 07:09
"$NFLX:US Netflix, Inc. (NFLX) Rating Lowered to Sell at Vetr Inc. #NETFLIX INC  https://t.co/KftiE5hH7F #SP500",14/03/2017 07:09
$RRC:US Range Resources Corp. (RRC) Bonds Trading 1.3% Higher #RANGE RESOURCES CORP  https://t.co/hkFjX2gBU7 #SP500,14/03/2017 07:08
$GD:US Vetr Inc. Downgrades General Dynamics Co. (GD) to Sell #GENERAL DYNAMICS CORP  https://t.co/MxpJXpPBg8 #SP500,14/03/2017 07:08
$YHOO:US Verizon sought $925 million penalty for Yahoo's lax security #YAHOO INC  https://t.co/T9gFDDvAZb #SP500,14/03/2017 07:08
$USB:US Needham &amp; Company LLC Reiterates Buy Rating for Gigamon Inc (GIMO) #U S BANCORP  https://t.co/u6CYCMhg1x #SP500,14/03/2017 07:08
"$BLL:US R David Hoover Sells 5,000 Shares of Ball Co. (BLL) Stock #BALL CORP  https://t.co/Khkzwk9JY1 #SP500",14/03/2017 07:07
$HAR:US Samsung Electronics : Ld SEA's Acquisition of Harman (Update) #HARMAN INTERNATIONAL INDS  https://t.co/R8kIw7fCDG #SP500,14/03/2017 07:07
$EA:US LucidSound's LS40 gaming headset looks and sounds great in every situation #ELECTRONIC ARTS INC  https://t.co/0fNBYbbS9W #SP500,14/03/2017 07:07
$PLD:US FIBRA Prologis Announces Officer Departure #PROLOGIS INC  https://t.co/JkzRbnAQkq #SP500,14/03/2017 07:06
$UPS:US  UPS Gives Top Brass a Raise Despite Missed Targets #UNITED PARCEL SERVICE INC  https://t.co/TP0CVY701U #SP500,14/03/2017 07:06
$CSCO:US Cisco : Sky Teams with Cisco to Launch OnPrime TV #CISCO SYSTEMS INC  https://t.co/UvtErDjq6K #SP500,14/03/2017 07:06
$MU:US Short Semiconductors? Not Ahead Of Micron Technology's Earnings Results #MICRON TECHNOLOGY INC  https://t.co/DorsngLR8P #SP500,14/03/2017 07:05
$STT:US Thousands petition New York to keep 'Fearless Girl' statue #STATE STREET CORP  https://t.co/aW2JUkwIpa #SP500,14/03/2017 07:05
$ORCL:US Terix To Pay $57.4M To End Oracle's Asset Transfer Suit #ORACLE CORP  https://t.co/WYH5FHfXmw #SP500,14/03/2017 07:05
"$C:US Equinix, Inc. (EQIX) Raised to Buy at Citigroup Inc #CITIGROUP INC  https://t.co/9TDPREVTVz #SP500",14/03/2017 07:05
Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/SvH9B4U8CT,14/03/2017 06:55
The latest Delegando #PODER The Daily News! https://t.co/rOECi5zOuk Thanks to @lvitorovich @NoticieroArg @FinSentS_SP500 #yahoo #youtube,14/03/2017 06:53
"@Siua_Sekona @KeithMcCullough @RedDogT3 @OMillionaires sure SP500 is overvalued but not inline with 29, 00, or even 07.",14/03/2017 06:40
"RT @rswa_ru: 20170217 #es #spx #sp500 daily, 3 of (3)
#Elliottwave #EWT #US #<U+043F><U+0440><U+043E><U+0433><U+043D><U+043E><U+0437> #RSWA #forecast https://t.co/0SpNvJePzo",14/03/2017 06:34
Review of TheHawk's trading levels for Monday #SP500 #US500 #SPX500 #SPX  https://t.co/c7kHAeYnjh,14/03/2017 06:30
"RT @KennethLFisher: America's ""unsustainable"" #TradeDeficit has sustained since 1976. #SP500 seems ok with it: +8247% total return since 12…",14/03/2017 06:26
World #StockMarkets start the week on an up-note 13/03/2017 - #JSE #DJI #SP500 #DAX #CAC #LSE https://t.co/fnBBjHj9Hg,14/03/2017 05:56
"#US musters up in last half to finish mixed ahead of #FOMC. Autos, Tech, Utilities did well. NASDAQ SP500 +0.24%+0.04% DJIA-0.10% $INTC-2%",14/03/2017 04:51
"#SP500 has collapsed after #CAPE #Shiller 5 yr lagged 10 yr previously. Destabilizers - 3 #ratehikes, Brexit, Euro… https://t.co/v5uPgrjvjb",14/03/2017 03:54
RT @waltergmurphy: Just did a scan of smallest #SP500 daily ranges since 1962. Today ranked #14 out of almost 14000 entries.,14/03/2017 03:53
"RT @Stock_Trend_Chg: DJIA and SP500 counts can agree, so one more surge upward and then we are gonna correct. I'm going all in on a short w…",14/03/2017 03:33
"#SP500,#StockMarket To clarify: RGB cannot generate a signal ""on a dime,"" but a seeming aborted signal can revive and complete (rarely).",14/03/2017 03:15
RT @StocksSocial1: Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt; https://t.…,14/03/2017 03:04
RT @pbrat40plus: Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt; https://t.co…,14/03/2017 03:04
"RT @JPDesloges: US Technical Charts Potpourri https://t.co/5kYFh27HWK 
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading #spy #oil…",14/03/2017 03:04
"RT @ChartingWealth: Tuesday, March 14, 2017, TODAY's stock trends: https://t.co/MbRtKH0bRS #nasdaq #wallstreet #nyse #sp500 #bloomberg #fox…",14/03/2017 03:04
"RT @JPDesloges: Stocks and Rates: 
This Time is Different? https://t.co/O1ICaUr5y0 #Trading #bonds #investing #tlt #rates #SP500 #SPY #Trad…",14/03/2017 03:04
"RT @Stock_Trend_Chg: Possible change in SP500 count. This count makes SP agree with DJIA. Sometimes we have upward corrections, usually ind…",14/03/2017 03:04
"RT @Stock_Trend_Chg: DJIA and SP500 counts can agree, so one more surge upward and then we are gonna correct. I'm going all in on a short w…",14/03/2017 03:04
"DJIA and SP500 counts can agree, so one more surge upward and then we are gonna correct. I'm going all in on a short when it's appropriate.",14/03/2017 02:36
"Possible change in SP500 count. This count makes SP agree with DJIA. Sometimes we have upward corrections, usually… https://t.co/7MYQz16o3k",14/03/2017 02:32
"Stocks and Rates: 
This Time is Different? https://t.co/O1ICaUr5y0 #Trading #bonds #investing #tlt #rates #SP500… https://t.co/Z0fhF4vzKS",14/03/2017 02:14
"Tuesday, March 14, 2017, TODAY's stock trends: https://t.co/MbRtKH0bRS #nasdaq #wallstreet #nyse #sp500 #bloomberg #foxbusiness #cnbc #wsj",14/03/2017 02:02
"RT @JPDesloges: US Technical Charts Potpourri https://t.co/5kYFh27HWK 
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading #spy #oil…",14/03/2017 01:59
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/w9eXsCNwmI via …,14/03/2017 01:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/7ODHSFsC1D,14/03/2017 01:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/8ulIZPGEeo,14/03/2017 01:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/yTxDfblAUm,14/03/2017 01:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/W2AEsd40rA,14/03/2017 01:55
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/rM7EOwQ2Hg,14/03/2017 01:55
"US Technical Charts Potpourri https://t.co/5kYFh27HWK 
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading… https://t.co/dNRooxwg1i",14/03/2017 01:47
"Stocks &amp; Gold UP, Bonds DOWN! https://t.co/I1vzC4xDUD #stockmarket #wallstreet #nyse $sp500 #stocks #trading #investing #finance $tlt $intc",14/03/2017 01:15
"Hey, do you know everything while trading #SP500? $GOOG $JNJ $GE https://t.co/Rwpf6Sogpu https://t.co/upG3eX86D0",14/03/2017 01:07
Slow day except for NASDAQ. Waiting for FOMC and future rate increase news.  #marketfatigue #dowjones #sp500 #fomc #stockmarket,14/03/2017 00:43
Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/UXC8jQjBNU,14/03/2017 00:40
Are you Bullish or Bearish on the S&amp;P 500? Start #Trading with #Bitcoin. 20:1 Leverage. #Stocks $SPY $ES $ES_F… https://t.co/P02KvK4wAU,14/03/2017 00:16
"Stocks &amp; Gold UP, Bonds DOWN! https://t.co/MbRtKH0bRS #stocks #business #trading #investing #finance #stockmarket #wallstreet #sp500 $spy",14/03/2017 00:07
S&amp;P 500 vs % of S&amp;P 500 Stocks Above 20-Day Moving Average | Stock Market Indicators.No clear signal https://t.co/RJtA3AqrAV,13/03/2017 23:53
RT @FinSentS_SP500: $NKE:US Elton John gets his personalised NIKE Sneakers #NIKE INC  https://t.co/knWEfJv4jl #SP500,13/03/2017 23:32
RT @FinSentS_SP500: $YHOO:US Yahoo's hometown isn't losing sleep over its sale #YAHOO INC  https://t.co/Vvj9SvuZxW #SP500,13/03/2017 23:32
$GS:US Eni SpA (E) Expected to Earn FY2017 Earnings of $0.85 Per Share #GOLDMAN SACHS GROUP INC  https://t.co/ZAVNnSBzdg #SP500,13/03/2017 23:19
"$DIS:US Tredje AP fonden Acquires 5,862 Shares of Walt Disney Co (DIS) #WALT DISNEY  https://t.co/EA6C8YI1tu #SP500",13/03/2017 23:18
"$PEP:US PepsiCo, Inc. (PEP) CEO Sells $466,251.00 in Stock #PEPSICO INC  https://t.co/dvmkb0rdG0 #SP500",13/03/2017 23:18
$AET:US Aetna: A Bullish Setup for Aggressive Traders #AETNA INC  https://t.co/BsGqVXGK6l #SP500,13/03/2017 23:18
$NOC:US The underlying trend is to the upside #NORTHROP GRUMMAN CORP  https://t.co/E9YGCm7a1e #SP500,13/03/2017 23:18
$KRFT:US Kraft continues fine end-of-season form with Oslo victory #KRAFT FOODS INC  https://t.co/de5xEQ9YYE #SP500,13/03/2017 23:18
$HOG:US Harley-Davidson Releases Low-PricedMotorcycle #HARLEY-DAVIDSON INC  https://t.co/qxFOlNcHSG #SP500,13/03/2017 23:17
$AAPL:US Trade of the Day: Apple (NASDAQ:AAPL) #APPLE INC  https://t.co/zx1fsjCEu8 #SP500,13/03/2017 23:17
$AIG:US HSBC: AIA CEO Mark Tucker Will Be Next Chairman - #AMERICAN INTERNATIONAL GROUP  https://t.co/p68YpmHgeV #SP500,13/03/2017 23:17
$IBM:US Pennsylvania Sues IBM For Fraud #INTL BUSINESS MACHINES CORP  https://t.co/oZFkNtdOLF #SP500,13/03/2017 23:17
$BA:US Boeing 737 plant in China targets 100 jets as MAX 8 deemed fit to fly #BOEING CO  https://t.co/hKJTFbIkd1 #SP500,13/03/2017 23:17
"$AMZN:US Get Free Delivery in https://t.co/6qcSnWlOpo, Inc. (AMZN) Stock Profits #AMAZON.COM INC  https://t.co/UHvjMBElze #SP500",13/03/2017 23:16
$CMI:US Moises Henriques hopeful Pat Cummins is ready for Test return in India #CUMMINS INC  https://t.co/qR8SEkDnKi #SP500,13/03/2017 23:16
"$GOOG:US Teza Capital Management LLC Invests $275,000 in Alphabet Inc (GOOGL) #GOOGLE INC  https://t.co/0XCs80Ndij #SP500",13/03/2017 23:16
$TWX:US Intel's 5 biggest acquisitions of all time #TIME WARNER INC  https://t.co/TRTPsh2rY8 #SP500,13/03/2017 23:16
$SBUX:US Starbucks quenches Japanese thirst for SRI bonds #STARBUCKS CORP  https://t.co/Z2ntJmfLLb #SP500,13/03/2017 23:15
$TJX:US TJX Companies Inc (TJX) Shares Sold by Denver Investment Advisors LLC #TJX COMPANIES INC  https://t.co/7c6rnIsbkh #SP500,13/03/2017 23:15
$HUM:US Humana Is in a Sweet Spot #HUMANA INC  https://t.co/IhztNWy6jI #SP500,13/03/2017 23:15
$TWC:US Metropolitan Life Insurance Co. NY Lowers Stake in Time Warner Inc (TWX) #TIME WARNER CABLE INC  https://t.co/pKXREyMx24 #SP500,13/03/2017 23:15
$HAL:US Myrtle L. Jones Sells 726 Shares of Halliburton Company (HAL) Stock #HALLIBURTON CO  https://t.co/Bekh2bx5hB #SP500,13/03/2017 23:15
$NFLX:US  Malaysian streaming provider taps Netflix executive #NETFLIX INC  https://t.co/M5Za2TGu9w #SP500,13/03/2017 23:14
"$FDX:US Arbor Wealth Management LLC Purchases Shares of 1,134 FedEx Co. (FDX) #FEDEX CORP  https://t.co/CbGq9tOR9r #SP500",13/03/2017 23:14
$CMG:US Chipotle closing all 15 ShopHouse Asian noodle restaurants #CHIPOTLE MEXICAN GRILL INC  https://t.co/2gQj0IwG03 #SP500,13/03/2017 23:14
$TRV:US Travelers to Acquire UK-Based Simply Business #TRAVELERS COS INC  https://t.co/KVk9zQ4jNc #SP500,13/03/2017 23:14
$RAI:US FTSE 100 firm cracks down on bonuses after shareholder revolt #REYNOLDS AMERICAN INC  https://t.co/AlIdzLvWim #SP500,13/03/2017 23:14
$NKE:US Elton John gets his personalised NIKE Sneakers #NIKE INC  https://t.co/knWEfJv4jl #SP500,13/03/2017 23:13
$YHOO:US Yahoo's hometown isn't losing sleep over its sale #YAHOO INC  https://t.co/Vvj9SvuZxW #SP500,13/03/2017 23:13
$VZ:US Yahoo names post-Verizon deal executive team #VERIZON COMMUNICATIONS INC  https://t.co/TrYsKApmWw #SP500,13/03/2017 23:13
"$DHR:US Princeton Portfolio Strategies Group LLC Has $6,781,000 Stake in Danaher Co. (DHR) #DANAHER CORP  https://t.co/kB8YMWaPQ4 #SP500",13/03/2017 23:13
"$ADI:US Analog Devices, Inc. (ADI) Given New $90.00 Price Target at Barclays PLC #ANALOG DEVICES  https://t.co/ybA76Cwc8A #SP500",13/03/2017 23:13
$AMGN:US RPT-Data on heart benefits of Amgen drug is key to unlocking sales #AMGEN INC  https://t.co/aB542dyODt #SP500,13/03/2017 23:12
$EBAY:US eBay doubles down on ad business #EBAY INC  https://t.co/MkIHUYuIvC #SP500,13/03/2017 23:12
$MTB:US M&amp;T Bank Should Focus on the Future #M&amp;T BANK CORP  https://t.co/TG2zEBQcYj #SP500,13/03/2017 23:12
"$BRCM:US Patricia H. Mccall Sells 1,696 Shares of Broadcom Ltd (AVGO) Stock #BROADCOM CORP  https://t.co/vhawf8RMTS #SP500",13/03/2017 23:12
$FLR:US Fluor Selected by Yara for Global Alliance Framework Agreement #FLUOR CORP  https://t.co/bQqg2VvbaI #SP500,13/03/2017 23:12
"$UNM:US Unum Group's Operating Income, Financial Flexibility Impress #UNUM GROUP  https://t.co/JQ7FHLDW6q #SP500",13/03/2017 23:11
"$DOW:US Top Research Reports on Wells Fargo, Altria and Dow #DOW CHEMICAL  https://t.co/k1MX5H5nXP #SP500",13/03/2017 23:11
"$BEN:US Franklin Resources Inc. Sells 86,495 Shares of ING Groep NV (ING) #FRANKLIN RESOURCES INC  https://t.co/uQtV9OZRX6 #SP500",13/03/2017 23:11
$HAR:US Samsung completes $8 billion Harman acquisition #HARMAN INTERNATIONAL INDS  https://t.co/3shuuPx9G5 #SP500,13/03/2017 23:11
$SE:US Spectra Energy to buy stake in $1.2B PennEast pipeline plan #SPECTRA ENERGY CORP  https://t.co/Cb098HfOwx #SP500,13/03/2017 23:10
$CTXS:US Citrix Systems reportedly working on potential sale  shares spike #CITRIX SYSTEMS INC  https://t.co/fJoWR8HRI5 #SP500,13/03/2017 23:10
$EA:US Electronic Arts: Countdown To The Dip #ELECTRONIC ARTS INC  https://t.co/NzRFcPntd8 #SP500,13/03/2017 23:10
$PPL:US  PPL Electric Utilities getting ready for storm #PPL CORP  https://t.co/fQS4zuU0CM #SP500,13/03/2017 23:10
$NBL:US Noble to Lay Off Workers Following Clayton Williams Acquisition #NOBLE ENERGY INC  https://t.co/yl1jV3ZTcS #SP500,13/03/2017 23:10
$JWN:US  Sales of Ivanka Trump's clothing line slumps at Nordstrom  #NORDSTROM INC  https://t.co/A2MhTzLoW2 #SP500,13/03/2017 23:09
$EOG:US Why Oil Prices May Come Under Even More Pressure Next Month #EOG RESOURCES INC  https://t.co/Gs0WKcjHrj #SP500,13/03/2017 23:09
$CL:US Colgate-Palmolive (CL) Dividend Stock Analysis #COLGATE-PALMOLIVE CO  https://t.co/S9lrpEGkyf #SP500,13/03/2017 23:09
$CSCO:US  Digital India is driving growth for Cisco: Malkani #CISCO SYSTEMS INC  https://t.co/ZxSJoWJZho #SP500,13/03/2017 23:09
$MU:US  Options Traders Target New Highs for Micron Stock #MICRON TECHNOLOGY INC  https://t.co/Cpo3zlxPTb #SP500,13/03/2017 23:09
$NFX:US Newfield Exploration Co. (NFX) PT Raised to $53.00 at Deutsche Bank AG #NEWFIELD EXPLORATION CO  https://t.co/XVs636CXYu #SP500,13/03/2017 23:08
$LEN:US Lennar Should Build on Recent Gains #LENNAR CORP  https://t.co/sCnLihg6zH #SP500,13/03/2017 23:08
$TIF:US Comerica Bank Raises Stake in Tiffany &amp; Co. (TIF) #TIFFANY &amp; CO  https://t.co/sTJZIYRQgy #SP500,13/03/2017 23:08
"$SO:US SRS Capital Advisors Inc. Invests $306,000 in Southern Co (SO) #SOUTHERN CO  https://t.co/IgnoCYH8kx #SP500",13/03/2017 23:08
$HON:US Honeywell bets on smart cities for growth #HONEYWELL INTERNATIONAL INC  https://t.co/4wtcjEdBOm #SP500,13/03/2017 23:07
$DLTR:US Dollar Tree's (DLTR) Solid Strategies on Track Amid Hurdles #DOLLAR TREE INC  https://t.co/r2SWvu7CX4 #SP500,13/03/2017 23:07
$MDT:US Medtronic plc. (mdt) Announces Quarterly Dividend of $0.43 #MEDTRONIC INC  https://t.co/p3EBc7f1ed #SP500,13/03/2017 23:07
$DUK:US Louisiana recorded largest year-over-year increase in hotel industry #DUKE ENERGY CORP  https://t.co/cyKEinoJpy #SP500,13/03/2017 23:07
"$STT:US State Street Corp Buys 1,999,035 Shares of First Data Corp (FDC) #STATE STREET CORP  https://t.co/VZNM3ZrunJ #SP500",13/03/2017 23:07
$XEL:US Xcel Energy 1st Quarter 2017Earnings Conference Call  #XCEL ENERGY INC  https://t.co/HaJVYHn5D2 #SP500,13/03/2017 23:07
$GM:US Under Armour Picks General Motors Vet To Be Chief Innovation Officer #GENERAL MOTORS CO  https://t.co/PngaUXaGcB #SP500,13/03/2017 23:06
$C:US Citigroup Inc (C) Stake Raised by First Allied Advisory Services Inc. #CITIGROUP INC  https://t.co/z0Qp8eBsiV #SP500,13/03/2017 23:06
"$SJM:US Insider Buying: J M Smucker Co (SJM) Director Buys $419,610.00 in Stock #SMUCKER (JM) CO    https://t.co/TekMyiH5HZ #SP500",13/03/2017 23:06
$MA:US Mastercard Names Randall Tucker as Chief Inclusion Officer #MASTERCARD INC  https://t.co/4uP9KK7dMq #SP500,13/03/2017 23:06
$TYC:US Johnson Controls: Will The Rumored Divestiture Boost Shares? #TYCO INTERNATIONAL LTD  https://t.co/7IlOoEYqT3 #SP500,13/03/2017 23:06
"$ADBE:US Stock Futures Lag As Oil, Fed Weigh  Mobileye Spikes On Buyout News #ADOBE SYSTEMS INC  https://t.co/AQVu3kuh1I #SP500",13/03/2017 23:05
$CMA:US Comerica Bank Raises Stake in Tiffany &amp; Co. (TIF) #COMERICA INC  https://t.co/lEbk5Q2YTw #SP500,13/03/2017 23:05
$MSI:US Former Motorola top executive Sanjay Jha joins Smartron's Board #MOTOROLA SOLUTIONS INC  https://t.co/sF7BaBjXW2 #SP500,13/03/2017 23:05
Return Update: #SP500 up 9.82% since last signal (long term trend). What could that do for your #RothIRA #401K?,13/03/2017 23:05
"$DLPH:US  Ambarella, Delphi Automotive, Tellurian Stocks Moving Today #DELPHI AUTOMOTIVE PLC  https://t.co/W2khl4SnJA #SP500",13/03/2017 23:05
@evegpt @EllArr55 @LeighBryan @POTUS @VP @SecPriceMD I don't get why $$$$$$ = hard work. $10mil in SP500 @$72/share in '75. Now $330mil.,13/03/2017 22:54
"@ChrisRobbo01 @YahooFinance @SallyPancakes The ultimate pain trade, worse than try to short the #SP500 inthis mkt <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>",13/03/2017 22:31
#SP500 | Mon 13 Mar 2017 | Won: 1/2 | Lost: 1/2 | Average Win Match: 60.9% | #daytrading #stocks #eod,13/03/2017 22:16
SP daily parabolas 03/13/2017 #SP500 #ESH7 https://t.co/w9XU8tNOE5 https://t.co/wWutFy8OaS,13/03/2017 22:11
Dow -21.50 (-0.10%) S&amp;P 500 +0.87 (+0.04%) Nasdaq +14.05 (+0.24%) #ASX #ausbiz #DOWJONES #SP500 #nasdaq,13/03/2017 22:07
Dow -21.50 (-0.10%) S&amp;P 500 +0.87 (+0.04%) Nasdaq +14.05 (+0.24%) #ASX #ausbiz #DOWJONES #SP500 #nasdaq,13/03/2017 22:07
Return Update: #SP500 up 8.78% since last signal (mid term trend). Imagine you invested in 3X leveraged ETF. 26.34%?,13/03/2017 22:05
"US@close #Dow 20,881.48 (down 21.50 or 0.1%) #sp500 2,373.47 (up 0.87, 0.0%) #Nasdaq 5,875.79 (up 14.06, 0.2%). Need advice? 1300 582 256",13/03/2017 22:00
"#SP500,#StockMarket Two SPX positions, opened at SPX= 2396, 2373. https://t.co/WS90uhafD4",13/03/2017 21:40
RT @waltergmurphy: Just did a scan of smallest #SP500 daily ranges since 1962. Today ranked #14 out of almost 14000 entries.,13/03/2017 21:31
"RT @DrGem2015: Why this #BullMarket will continue
#StockMarket #businessweek #businessinsider #forbes #sp500 #investing
https://t.co/03szZm…",13/03/2017 21:27
RT @waltergmurphy: Just did a scan of smallest #SP500 daily ranges since 1962. Today ranked #14 out of almost 14000 entries.,13/03/2017 21:21
"RT @DrGem2015: Stock Market Crashes Are So Overrated
#stocks #finance #investing #sp500 #bbc #forbes #businessinsider  
https://t.co/3mrSA2…",13/03/2017 21:20
"“In the end, investing is neither science nor art — it is a scientific art"" 
- MIchael Burry #sp500",13/03/2017 21:13
"RT @Chicagostock: $ES_F SP500 Defending 3D pivot support, keeping Thursday's reversal pressure up.  Working on neckline 7625. https://t.co/…",13/03/2017 21:13
"SP500 chart https://t.co/WbERkyYhhG 
via https://t.co/jth9Xw9DHA",13/03/2017 21:11
"S&amp;P 500 Futures End Flat Ahead of FOMC Meeting
https://t.co/Yf8Pe4Sfgv
#sp500 $SPY $SPX https://t.co/Ow4iuch6AS",13/03/2017 21:10
RT @waltergmurphy: Just did a scan of smallest #SP500 daily ranges since 1962. Today ranked #14 out of almost 14000 entries.,13/03/2017 21:07
Return Update: #SP500 up 8.65% since last signal (short term trend). What could that do for your #RothIRA #401K?,13/03/2017 21:05
RT @SPDJIndices: Market Close: #Markets | SP500 2373.47 +0.87,13/03/2017 21:04
Just did a scan of smallest #SP500 daily ranges since 1962. Today ranked #14 out of almost 14000 entries.,13/03/2017 20:56
$AMD Big Brokers have to buy AMD every day now if they have an SP500 index in their portfolios,13/03/2017 20:46
The SP500 follows a predictable pattern. We average more than 30 points a month with our software. https://t.co/y0tMi3L2Mf,13/03/2017 20:45
"RT @Chicagostock: $ES_F SP500 Defending 3D pivot support, keeping Thursday's reversal pressure up.  Working on neckline 7625. https://t.co/…",13/03/2017 20:40
RT @SPDJIndices: Market Close: #Markets | SP500 2373.47 +0.87,13/03/2017 20:33
Market Close: #Markets | SP500 2373.47 +0.87,13/03/2017 20:31
"S&amp;P 500 (#SP500) price at close on March 13, 2017 is 2373.47. https://t.co/lE4JvSEeyw",13/03/2017 20:21
"#CBOE #SP500 Volatility Index (#VIX) price at close on March 13, 2017 is 11.34. https://t.co/3V6pJa7Iwu",13/03/2017 20:21
"$ES_F SP500 Defending 3D pivot support, keeping Thursday's reversal pressure up.  Working on neckline 7625. https://t.co/sv1rLlAZ3R",13/03/2017 20:20
"The count isn't same in SP500 &amp; DJIA, &amp; things could happen???
The most torrid &amp; lasting declines start fast and ar… https://t.co/vcIjEbskas",13/03/2017 20:16
"#SP500,#StockMarket RGB Model, as the market, can turn on a dime. Deception continual, surprise ever lurking, winning demands an open mind.",13/03/2017 20:13
"Baa Spread &amp; SP500
Rolling 5Y Correlation
1924-2016 https://t.co/YciMFMmE5G",13/03/2017 20:10
Princetontrader Daily Wrap Up: Bulls hold weekly pivot. Can Bulls do anything with their advantage? #ES_F #markets… https://t.co/PczrCiyp64,13/03/2017 20:08
"#SP500,#StockMarket BOTTOM SIGNAL: adding SPX position at SPX=2373.",13/03/2017 20:05
"Top #moneyflow for #sp500 today
$JNJ $AIG $PFE $BAC $COST $PG $C $MSFT $XOM $PCLN ...
https://t.co/S59zN0R1wP",13/03/2017 20:05
SP500 futures are playing either side of the 61.8% Fibonacci radial. Probably getting ready to break loose soon https://t.co/YDdUqc3WXp,13/03/2017 19:55
RT @LeutholdGroup: $SPX trailing #PEratio &gt;25x; this is incredibly high for a period in which #earnings aren’t tainted by #recession. #SP50…,13/03/2017 19:31
"#SP500 rally pauses, but not for long. Will US #Stock reach the 2500 points target by the end of March?… https://t.co/oDJT8bLhrw",13/03/2017 19:30
"RT @ClockworkAlerts: June #SP500, $ESM17, Scalped +$388 with #daVinci, our 100%, auto-ex trading app for all liquid traded markets! See- ht…",13/03/2017 19:29
RT @IBD_DChung: Who Can Keep Up With @Apple ? Many IBD 50 high-growth names are outperforming #sp500 too https://t.co/nVEWnjMW9Z #stocks $A…,13/03/2017 19:25
Who Can Keep Up With @Apple ? Many IBD 50 high-growth names are outperforming #sp500 too https://t.co/nVEWnjMW9Z #stocks $AEIS $MBLY $ULTA,13/03/2017 19:20
"""S&amp;P500: positive -2380 viable target"" https://t.co/ZtvcJsNu1X by @forexdhaka on @LinkedIn",13/03/2017 19:19
Fed Policy Keeps Stock ETF Traders on Edge https://t.co/FB3H4EvrLJ #Equities #CurrentAffairs #IVV #Lead #SP500,13/03/2017 19:04
"Hey, do you know everything while trading #SP500? $GOOG $JNJ $GE https://t.co/Rwpf6Sogpu https://t.co/7x98nuWP3s",13/03/2017 18:56
US #StockMarket #jitters at post-@realDonaldTrump #election high #stocks #markets #dowjones #SP500 @FinancialTimes https://t.co/DbErxWqgRV,13/03/2017 18:48
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/YUNzdLkJcL via …,13/03/2017 18:40
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/eYJAXNdqp1,13/03/2017 18:40
Potential Retracement for $SPY : Short. medium &amp; long term Analysis by @FinGraphs for All #SP500 #Traders  &gt;&gt;… https://t.co/TLaEYToxpi,13/03/2017 18:40
